SubjectID,TrialIndex,MasterTrialID,TotalTrials,ComparisonType,Scene,LeftMetric,LeftLevel,LeftVideo,RightMetric,RightLevel,RightVideo,ChosenSide,ChosenMetric,ChosenLevel,ChosenVideo,RejectedMetric,RejectedLevel,RejectedVideo,ResponseTime_sec,PresentationFPS
Jorge,181,707,720,INTER-DISTORTION,zeroday,temporal-resolution-multiplexing,level1,zeroday_temporal-resolution-multiplexing_level1.mp4,motion_resolution,level1,zeroday_motion_resolution_level1.mp4,LEFT,temporal-resolution-multiplexing,level1,zeroday_temporal-resolution-multiplexing_level1.mp4,motion_resolution,level1,zeroday_motion_resolution_level1.mp4,3.4917,239.99
Jorge,182,7,720,INTRA-DISTORTION,attic,motion_noise,level0,attic_motion_noise_level0.mp4,motion_noise,level1,attic_motion_noise_level1.mp4,LEFT,motion_noise,level0,attic_motion_noise_level0.mp4,motion_noise,level1,attic_motion_noise_level1.mp4,4.3958,240.01
Jorge,183,90,720,INTRA-DISTORTION,bistro_exterior,motion_resolution,level1,bistro_exterior_motion_resolution_level1.mp4,motion_resolution,level0,bistro_exterior_motion_resolution_level0.mp4,RIGHT,motion_resolution,level0,bistro_exterior_motion_resolution_level0.mp4,motion_resolution,level1,bistro_exterior_motion_resolution_level1.mp4,3.1792,239.98
Jorge,184,447,720,INTER-DISTORTION,marbles,stutter,level1,marbles_stutter_level1.mp4,judder,level1,marbles_judder_level1.mp4,RIGHT,judder,level1,marbles_judder_level1.mp4,stutter,level1,marbles_stutter_level1.mp4,6.5292,240.01
Jorge,185,210,720,INTER-DISTORTION,bistro_interior,judder,level2,bistro_interior_judder_level2.mp4,temporal-resolution-multiplexing,level2,bistro_interior_temporal-resolution-multiplexing_level2.mp4,RIGHT,temporal-resolution-multiplexing,level2,bistro_interior_temporal-resolution-multiplexing_level2.mp4,judder,level2,bistro_interior_judder_level2.mp4,5.2292,239.98
Jorge,186,95,720,INTRA-DISTORTION,bistro_exterior,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,noise_colors,level0,bistro_exterior_noise_colors_level0.mp4,RIGHT,noise_colors,level0,bistro_exterior_noise_colors_level0.mp4,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,4.45,240.0
Jorge,187,46,720,INTER-DISTORTION,attic,judder,level2,attic_judder_level2.mp4,restir,level2,attic_restir_level2.mp4,LEFT,judder,level2,attic_judder_level2.mp4,restir,level2,attic_restir_level2.mp4,4.9167,239.99
Jorge,188,466,720,INTER-DISTORTION,marbles,motion_resolution,level2,marbles_motion_resolution_level2.mp4,stutter,level2,marbles_stutter_level2.mp4,RIGHT,stutter,level2,marbles_stutter_level2.mp4,motion_resolution,level2,marbles_motion_resolution_level2.mp4,3.675,240.01
Jorge,189,272,720,INTER-DISTORTION,classroom,dlss_rr,level2,classroom_dlss_rr_level2.mp4,noise_colors,level2,classroom_noise_colors_level2.mp4,LEFT,dlss_rr,level2,classroom_dlss_rr_level2.mp4,noise_colors,level2,classroom_noise_colors_level2.mp4,3.2716,239.91
Jorge,190,99,720,INTRA-DISTORTION,bistro_exterior,stutter,level0,bistro_exterior_stutter_level0.mp4,stutter,level1,bistro_exterior_stutter_level1.mp4,LEFT,stutter,level0,bistro_exterior_stutter_level0.mp4,stutter,level1,bistro_exterior_stutter_level1.mp4,5.4083,240.0
Jorge,191,154,720,INTER-DISTORTION,bistro_exterior,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,temporal-resolution-multiplexing,level2,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,LEFT,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,temporal-resolution-multiplexing,level2,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,4.4875,240.0
Jorge,192,644,720,INTRA-DISTORTION,zeroday,judder,level0,zeroday_judder_level0.mp4,judder,level1,zeroday_judder_level1.mp4,LEFT,judder,level0,zeroday_judder_level0.mp4,judder,level1,zeroday_judder_level1.mp4,5.2583,240.0
Jorge,193,299,720,INTER-DISTORTION,classroom,temporal-resolution-multiplexing,level1,classroom_temporal-resolution-multiplexing_level1.mp4,motion_noise,level1,classroom_motion_noise_level1.mp4,LEFT,temporal-resolution-multiplexing,level1,classroom_temporal-resolution-multiplexing_level1.mp4,motion_noise,level1,classroom_motion_noise_level1.mp4,4.9725,239.88
Jorge,194,159,720,INTER-DISTORTION,bistro_exterior,temporal-resolution-multiplexing,level1,bistro_exterior_temporal-resolution-multiplexing_level1.mp4,stutter,level1,bistro_exterior_stutter_level1.mp4,RIGHT,stutter,level1,bistro_exterior_stutter_level1.mp4,temporal-resolution-multiplexing,level1,bistro_exterior_temporal-resolution-multiplexing_level1.mp4,5.7333,240.0
Jorge,195,142,720,INTER-DISTORTION,bistro_exterior,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,motion_resolution,level2,bistro_exterior_motion_resolution_level2.mp4,LEFT,noise_colors,level2,bistro_exterior_noise_colors_level2.mp4,motion_resolution,level2,bistro_exterior_motion_resolution_level2.mp4,3.2833,239.99
Jorge,196,125,720,INTER-DISTORTION,bistro_exterior,restir,level1,bistro_exterior_restir_level1.mp4,judder,level1,bistro_exterior_judder_level1.mp4,RIGHT,judder,level1,bistro_exterior_judder_level1.mp4,restir,level1,bistro_exterior_restir_level1.mp4,6.8833,240.02
Jorge,197,453,720,INTER-DISTORTION,marbles,motion_noise,level1,marbles_motion_noise_level1.mp4,noise_colors,level1,marbles_noise_colors_level1.mp4,LEFT,motion_noise,level1,marbles_motion_noise_level1.mp4,noise_colors,level1,marbles_noise_colors_level1.mp4,4.3667,239.98
Jorge,198,325,720,INTRA-DISTORTION,landscape,judder,level1,landscape_judder_level1.mp4,judder,level2,landscape_judder_level2.mp4,LEFT,judder,level1,landscape_judder_level1.mp4,judder,level2,landscape_judder_level2.mp4,4.1333,239.99
Jorge,199,561,720,INTRA-DISTORTION,subway,dlss_rr,level0,subway_dlss_rr_level0.mp4,dlss_rr,level1,subway_dlss_rr_level1.mp4,LEFT,dlss_rr,level0,subway_dlss_rr_level0.mp4,dlss_rr,level1,subway_dlss_rr_level1.mp4,4.9708,239.99
Jorge,200,5,720,INTRA-DISTORTION,attic,judder,level2,attic_judder_level2.mp4,judder,level1,attic_judder_level1.mp4,RIGHT,judder,level1,attic_judder_level1.mp4,judder,level2,attic_judder_level2.mp4,2.9292,240.0
Jorge,201,601,720,INTER-DISTORTION,subway,judder,level1,subway_judder_level1.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,LEFT,judder,level1,subway_judder_level1.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,3.075,239.98
Jorge,202,222,720,INTER-DISTORTION,bistro_interior,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,motion_resolution,level2,bistro_interior_motion_resolution_level2.mp4,LEFT,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,motion_resolution,level2,bistro_interior_motion_resolution_level2.mp4,2.0292,240.02
Jorge,203,606,720,INTER-DISTORTION,subway,restir,level2,subway_restir_level2.mp4,judder,level2,subway_judder_level2.mp4,RIGHT,judder,level2,subway_judder_level2.mp4,restir,level2,subway_restir_level2.mp4,2.1083,239.99
Jorge,204,433,720,INTER-DISTORTION,marbles,restir,level1,marbles_restir_level1.mp4,dlss_rr,level1,marbles_dlss_rr_level1.mp4,RIGHT,dlss_rr,level1,marbles_dlss_rr_level1.mp4,restir,level1,marbles_restir_level1.mp4,2.9167,240.0
Jorge,205,506,720,INTER-DISTORTION,pink_room,judder,level2,pink_room_judder_level2.mp4,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,RIGHT,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,judder,level2,pink_room_judder_level2.mp4,3.9458,239.98
Jorge,206,414,720,INTRA-DISTORTION,marbles,noise_colors,level1,marbles_noise_colors_level1.mp4,noise_colors,level2,marbles_noise_colors_level2.mp4,RIGHT,noise_colors,level2,marbles_noise_colors_level2.mp4,noise_colors,level1,marbles_noise_colors_level1.mp4,9.6833,240.0
Jorge,207,243,720,INTRA-DISTORTION,classroom,dlss_rr,level0,classroom_dlss_rr_level0.mp4,dlss_rr,level2,classroom_dlss_rr_level2.mp4,LEFT,dlss_rr,level0,classroom_dlss_rr_level0.mp4,dlss_rr,level2,classroom_dlss_rr_level2.mp4,3.0875,240.0
Jorge,208,284,720,INTER-DISTORTION,classroom,judder,level2,classroom_judder_level2.mp4,noise_colors,level2,classroom_noise_colors_level2.mp4,RIGHT,noise_colors,level2,classroom_noise_colors_level2.mp4,judder,level2,classroom_judder_level2.mp4,3.1833,240.0
Jorge,209,69,720,INTER-DISTORTION,attic,noise_colors,level1,attic_noise_colors_level1.mp4,restir,level1,attic_restir_level1.mp4,LEFT,noise_colors,level1,attic_noise_colors_level1.mp4,restir,level1,attic_restir_level1.mp4,3.7125,239.99
Jorge,210,512,720,INTER-DISTORTION,pink_room,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,noise_colors,level2,pink_room_noise_colors_level2.mp4,RIGHT,noise_colors,level2,pink_room_noise_colors_level2.mp4,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,5.6792,240.0
Jorge,211,234,720,INTER-DISTORTION,bistro_interior,temporal-resolution-multiplexing,level2,bistro_interior_temporal-resolution-multiplexing_level2.mp4,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,RIGHT,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,temporal-resolution-multiplexing,level2,bistro_interior_temporal-resolution-multiplexing_level2.mp4,2.7792,240.02
Jorge,212,370,720,INTER-DISTORTION,landscape,judder,level2,landscape_judder_level2.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,LEFT,judder,level2,landscape_judder_level2.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,2.3083,239.99
Jorge,213,627,720,INTER-DISTORTION,subway,temporal-resolution-multiplexing,level1,subway_temporal-resolution-multiplexing_level1.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,LEFT,temporal-resolution-multiplexing,level1,subway_temporal-resolution-multiplexing_level1.mp4,motion_resolution,level1,subway_motion_resolution_level1.mp4,3.0833,239.99
Jorge,214,123,720,INTER-DISTORTION,bistro_exterior,judder,level1,bistro_exterior_judder_level1.mp4,noise_colors,level1,bistro_exterior_noise_colors_level1.mp4,RIGHT,noise_colors,level1,bistro_exterior_noise_colors_level1.mp4,judder,level1,bistro_exterior_judder_level1.mp4,4.8333,240.03
Jorge,215,599,720,INTER-DISTORTION,subway,judder,level1,subway_judder_level1.mp4,motion_noise,level1,subway_motion_noise_level1.mp4,LEFT,judder,level1,subway_judder_level1.mp4,motion_noise,level1,subway_motion_noise_level1.mp4,1.775,239.96
Jorge,216,334,720,INTRA-DISTORTION,landscape,noise_colors,level1,landscape_noise_colors_level1.mp4,noise_colors,level2,landscape_noise_colors_level2.mp4,RIGHT,noise_colors,level2,landscape_noise_colors_level2.mp4,noise_colors,level1,landscape_noise_colors_level1.mp4,3.3292,239.99
Jorge,217,324,720,INTRA-DISTORTION,landscape,judder,level1,landscape_judder_level1.mp4,judder,level0,landscape_judder_level0.mp4,LEFT,judder,level1,landscape_judder_level1.mp4,judder,level0,landscape_judder_level0.mp4,5.2958,240.0
Jorge,218,643,720,INTRA-DISTORTION,zeroday,dlss_rr,level2,zeroday_dlss_rr_level2.mp4,dlss_rr,level0,zeroday_dlss_rr_level0.mp4,RIGHT,dlss_rr,level0,zeroday_dlss_rr_level0.mp4,dlss_rr,level2,zeroday_dlss_rr_level2.mp4,4.425,240.0
Jorge,219,357,720,INTER-DISTORTION,landscape,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,dlss_rr,level1,landscape_dlss_rr_level1.mp4,RIGHT,dlss_rr,level1,landscape_dlss_rr_level1.mp4,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,3.875,239.99
Jorge,220,311,720,INTER-DISTORTION,classroom,stutter,level1,classroom_stutter_level1.mp4,noise_colors,level1,classroom_noise_colors_level1.mp4,LEFT,stutter,level1,classroom_stutter_level1.mp4,noise_colors,level1,classroom_noise_colors_level1.mp4,5.2667,240.0
Jorge,221,569,720,INTRA-DISTORTION,subway,motion_noise,level0,subway_motion_noise_level0.mp4,motion_noise,level2,subway_motion_noise_level2.mp4,LEFT,motion_noise,level0,subway_motion_noise_level0.mp4,motion_noise,level2,subway_motion_noise_level2.mp4,1.9458,240.02
Jorge,222,337,720,INTRA-DISTORTION,landscape,restir,level1,landscape_restir_level1.mp4,restir,level2,landscape_restir_level2.mp4,RIGHT,restir,level2,landscape_restir_level2.mp4,restir,level1,landscape_restir_level1.mp4,5.9292,239.99
Jorge,223,34,720,INTER-DISTORTION,attic,restir,level2,attic_restir_level2.mp4,dlss_rr,level2,attic_dlss_rr_level2.mp4,RIGHT,dlss_rr,level2,attic_dlss_rr_level2.mp4,restir,level2,attic_restir_level2.mp4,4.3333,240.01
Jorge,224,236,720,INTER-DISTORTION,bistro_interior,restir,level2,bistro_interior_restir_level2.mp4,stutter,level2,bistro_interior_stutter_level2.mp4,RIGHT,stutter,level2,bistro_interior_stutter_level2.mp4,restir,level2,bistro_interior_restir_level2.mp4,6.0917,240.0
Jorge,225,36,720,INTER-DISTORTION,attic,stutter,level2,attic_stutter_level2.mp4,dlss_rr,level2,attic_dlss_rr_level2.mp4,RIGHT,dlss_rr,level2,attic_dlss_rr_level2.mp4,stutter,level2,attic_stutter_level2.mp4,1.0875,239.89
Jorge,226,203,720,INTER-DISTORTION,bistro_interior,judder,level1,bistro_interior_judder_level1.mp4,noise_colors,level1,bistro_interior_noise_colors_level1.mp4,RIGHT,noise_colors,level1,bistro_interior_noise_colors_level1.mp4,judder,level1,bistro_interior_judder_level1.mp4,4.0667,240.0
Jorge,227,659,720,INTRA-DISTORTION,zeroday,stutter,level0,zeroday_stutter_level0.mp4,stutter,level1,zeroday_stutter_level1.mp4,LEFT,stutter,level0,zeroday_stutter_level0.mp4,stutter,level1,zeroday_stutter_level1.mp4,8.2625,240.0
Jorge,228,188,720,INTER-DISTORTION,bistro_interior,motion_noise,level2,bistro_interior_motion_noise_level2.mp4,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,LEFT,motion_noise,level2,bistro_interior_motion_noise_level2.mp4,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,1.425,239.99
Jorge,229,578,720,INTRA-DISTORTION,subway,restir,level2,subway_restir_level2.mp4,restir,level0,subway_restir_level0.mp4,RIGHT,restir,level0,subway_restir_level0.mp4,restir,level2,subway_restir_level2.mp4,2.3167,240.02
Jorge,230,604,720,INTER-DISTORTION,subway,judder,level2,subway_judder_level2.mp4,noise_colors,level2,subway_noise_colors_level2.mp4,LEFT,judder,level2,subway_judder_level2.mp4,noise_colors,level2,subway_noise_colors_level2.mp4,4.4958,239.98
Jorge,231,192,720,INTER-DISTORTION,bistro_interior,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,LEFT,noise_colors,level2,bistro_interior_noise_colors_level2.mp4,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,1.2917,239.96
Jorge,232,211,720,INTER-DISTORTION,bistro_interior,motion_resolution,level1,bistro_interior_motion_resolution_level1.mp4,motion_noise,level1,bistro_interior_motion_noise_level1.mp4,RIGHT,motion_noise,level1,bistro_interior_motion_noise_level1.mp4,motion_resolution,level1,bistro_interior_motion_resolution_level1.mp4,1.6333,239.99
Jorge,233,423,720,INTRA-DISTORTION,marbles,temporal-resolution-multiplexing,level2,marbles_temporal-resolution-multiplexing_level2.mp4,temporal-resolution-multiplexing,level1,marbles_temporal-resolution-multiplexing_level1.mp4,RIGHT,temporal-resolution-multiplexing,level1,marbles_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level2,marbles_temporal-resolution-multiplexing_level2.mp4,2.1708,239.94
Jorge,234,261,720,INTRA-DISTORTION,classroom,stutter,level0,classroom_stutter_level0.mp4,stutter,level2,classroom_stutter_level2.mp4,LEFT,stutter,level0,classroom_stutter_level0.mp4,stutter,level2,classroom_stutter_level2.mp4,1.9625,239.99
Jorge,235,444,720,INTER-DISTORTION,marbles,noise_colors,level2,marbles_noise_colors_level2.mp4,judder,level2,marbles_judder_level2.mp4,RIGHT,judder,level2,marbles_judder_level2.mp4,noise_colors,level2,marbles_noise_colors_level2.mp4,5.3917,239.99
Jorge,236,483,720,INTRA-DISTORTION,pink_room,dlss_rr,level0,pink_room_dlss_rr_level0.mp4,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,LEFT,dlss_rr,level0,pink_room_dlss_rr_level0.mp4,dlss_rr,level2,pink_room_dlss_rr_level2.mp4,5.3917,240.0
Jorge,237,505,720,INTER-DISTORTION,pink_room,judder,level1,pink_room_judder_level1.mp4,dlss_rr,level1,pink_room_dlss_rr_level1.mp4,LEFT,judder,level1,pink_room_judder_level1.mp4,dlss_rr,level1,pink_room_dlss_rr_level1.mp4,3.4667,239.99
Jorge,238,194,720,INTER-DISTORTION,bistro_interior,restir,level2,bistro_interior_restir_level2.mp4,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,RIGHT,dlss_rr,level2,bistro_interior_dlss_rr_level2.mp4,restir,level2,bistro_interior_restir_level2.mp4,4.5375,240.0
Jorge,239,218,720,INTER-DISTORTION,bistro_interior,stutter,level2,bistro_interior_stutter_level2.mp4,motion_noise,level2,bistro_interior_motion_noise_level2.mp4,RIGHT,motion_noise,level2,bistro_interior_motion_noise_level2.mp4,stutter,level2,bistro_interior_stutter_level2.mp4,1.9958,239.96
Jorge,240,342,720,INTRA-DISTORTION,landscape,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level0,landscape_temporal-resolution-multiplexing_level0.mp4,RIGHT,temporal-resolution-multiplexing,level0,landscape_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,3.7083,240.0
Jorge,241,385,720,INTER-DISTORTION,landscape,motion_resolution,level1,landscape_motion_resolution_level1.mp4,stutter,level1,landscape_stutter_level1.mp4,RIGHT,stutter,level1,landscape_stutter_level1.mp4,motion_resolution,level1,landscape_motion_resolution_level1.mp4,5.1833,239.98
Jorge,242,533,720,INTER-DISTORTION,pink_room,noise_colors,level1,pink_room_noise_colors_level1.mp4,motion_noise,level1,pink_room_motion_noise_level1.mp4,RIGHT,motion_noise,level1,pink_room_motion_noise_level1.mp4,noise_colors,level1,pink_room_noise_colors_level1.mp4,4.225,240.0
Jorge,243,559,720,INTER-DISTORTION,pink_room,stutter,level1,pink_room_stutter_level1.mp4,temporal-resolution-multiplexing,level1,pink_room_temporal-resolution-multiplexing_level1.mp4,LEFT,stutter,level1,pink_room_stutter_level1.mp4,temporal-resolution-multiplexing,level1,pink_room_temporal-resolution-multiplexing_level1.mp4,4.7875,239.99
Jorge,244,343,720,INTRA-DISTORTION,landscape,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,LEFT,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level2,landscape_temporal-resolution-multiplexing_level2.mp4,5.3542,240.0
Jorge,245,260,720,INTRA-DISTORTION,classroom,stutter,level1,classroom_stutter_level1.mp4,stutter,level2,classroom_stutter_level2.mp4,LEFT,stutter,level1,classroom_stutter_level1.mp4,stutter,level2,classroom_stutter_level2.mp4,2.4625,239.97
Jorge,246,105,720,INTER-DISTORTION,bistro_exterior,judder,level1,bistro_exterior_judder_level1.mp4,dlss_rr,level1,bistro_exterior_dlss_rr_level1.mp4,LEFT,judder,level1,bistro_exterior_judder_level1.mp4,dlss_rr,level1,bistro_exterior_dlss_rr_level1.mp4,4.25,240.01
Jorge,247,678,720,INTER-DISTORTION,zeroday,dlss_rr,level2,zeroday_dlss_rr_level2.mp4,temporal-resolution-multiplexing,level2,zeroday_temporal-resolution-multiplexing_level2.mp4,LEFT,dlss_rr,level2,zeroday_dlss_rr_level2.mp4,temporal-resolution-multiplexing,level2,zeroday_temporal-resolution-multiplexing_level2.mp4,2.8083,239.98
Jorge,248,538,720,INTER-DISTORTION,pink_room,motion_noise,level2,pink_room_motion_noise_level2.mp4,stutter,level2,pink_room_stutter_level2.mp4,LEFT,motion_noise,level2,pink_room_motion_noise_level2.mp4,stutter,level2,pink_room_stutter_level2.mp4,2.9042,240.04
Jorge,249,253,720,INTRA-DISTORTION,classroom,noise_colors,level0,classroom_noise_colors_level0.mp4,noise_colors,level1,classroom_noise_colors_level1.mp4,LEFT,noise_colors,level0,classroom_noise_colors_level0.mp4,noise_colors,level1,classroom_noise_colors_level1.mp4,2.525,239.96
Jorge,250,182,720,INTRA-DISTORTION,bistro_interior,temporal-resolution-multiplexing,level1,bistro_interior_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level0,bistro_interior_temporal-resolution-multiplexing_level0.mp4,LEFT,temporal-resolution-multiplexing,level1,bistro_interior_temporal-resolution-multiplexing_level1.mp4,temporal-resolution-multiplexing,level0,bistro_interior_temporal-resolution-multiplexing_level0.mp4,5.1458,240.01
Jorge,251,80,720,INTER-DISTORTION,attic,stutter,level2,attic_stutter_level2.mp4,temporal-resolution-multiplexing,level2,attic_temporal-resolution-multiplexing_level2.mp4,LEFT,stutter,level2,attic_stutter_level2.mp4,temporal-resolution-multiplexing,level2,attic_temporal-resolution-multiplexing_level2.mp4,4.2083,240.01
Jorge,252,691,720,INTER-DISTORTION,zeroday,motion_noise,level1,zeroday_motion_noise_level1.mp4,motion_resolution,level1,zeroday_motion_resolution_level1.mp4,LEFT,motion_noise,level1,zeroday_motion_noise_level1.mp4,motion_resolution,level1,zeroday_motion_resolution_level1.mp4,2.0333,239.97
Jorge,253,158,720,INTER-DISTORTION,bistro_exterior,restir,level2,bistro_exterior_restir_level2.mp4,temporal-resolution-multiplexing,level2,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,LEFT,restir,level2,bistro_exterior_restir_level2.mp4,temporal-resolution-multiplexing,level2,bistro_exterior_temporal-resolution-multiplexing_level2.mp4,5.3083,240.0
Jorge,254,710,720,INTER-DISTORTION,zeroday,noise_colors,level2,zeroday_noise_colors_level2.mp4,restir,level2,zeroday_restir_level2.mp4,LEFT,noise_colors,level2,zeroday_noise_colors_level2.mp4,restir,level2,zeroday_restir_level2.mp4,2.1542,240.0
Jorge,255,320,720,INTER-DISTORTION,classroom,stutter,level2,classroom_stutter_level2.mp4,temporal-resolution-multiplexing,level2,classroom_temporal-resolution-multiplexing_level2.mp4,LEFT,stutter,level2,classroom_stutter_level2.mp4,temporal-resolution-multiplexing,level2,classroom_temporal-resolution-multiplexing_level2.mp4,5.2375,239.99
Jorge,256,206,720,INTER-DISTORTION,bistro_interior,restir,level2,bistro_interior_restir_level2.mp4,judder,level2,bistro_interior_judder_level2.mp4,LEFT,restir,level2,bistro_interior_restir_level2.mp4,judder,level2,bistro_interior_judder_level2.mp4,5.3708,240.0
Jorge,257,278,720,INTER-DISTORTION,classroom,dlss_rr,level2,classroom_dlss_rr_level2.mp4,temporal-resolution-multiplexing,level2,classroom_temporal-resolution-multiplexing_level2.mp4,LEFT,dlss_rr,level2,classroom_dlss_rr_level2.mp4,temporal-resolution-multiplexing,level2,classroom_temporal-resolution-multiplexing_level2.mp4,3.1667,239.98
Jorge,258,97,720,INTRA-DISTORTION,bistro_exterior,restir,level2,bistro_exterior_restir_level2.mp4,restir,level1,bistro_exterior_restir_level1.mp4,RIGHT,restir,level1,bistro_exterior_restir_level1.mp4,restir,level2,bistro_exterior_restir_level2.mp4,2.9833,239.98
Jorge,259,355,720,INTER-DISTORTION,landscape,dlss_rr,level1,landscape_dlss_rr_level1.mp4,stutter,level1,landscape_stutter_level1.mp4,RIGHT,stutter,level1,landscape_stutter_level1.mp4,dlss_rr,level1,landscape_dlss_rr_level1.mp4,3.0667,239.98
Jorge,260,79,720,INTER-DISTORTION,attic,stutter,level1,attic_stutter_level1.mp4,temporal-resolution-multiplexing,level1,attic_temporal-resolution-multiplexing_level1.mp4,LEFT,stutter,level1,attic_stutter_level1.mp4,temporal-resolution-multiplexing,level1,attic_temporal-resolution-multiplexing_level1.mp4,4.2583,240.01
Jorge,261,136,720,INTER-DISTORTION,bistro_exterior,restir,level2,bistro_exterior_restir_level2.mp4,motion_noise,level2,bistro_exterior_motion_noise_level2.mp4,RIGHT,motion_noise,level2,bistro_exterior_motion_noise_level2.mp4,restir,level2,bistro_exterior_restir_level2.mp4,6.2958,240.0
Jorge,262,12,720,INTRA-DISTORTION,attic,motion_resolution,level0,attic_motion_resolution_level0.mp4,motion_resolution,level2,attic_motion_resolution_level2.mp4,LEFT,motion_resolution,level0,attic_motion_resolution_level0.mp4,motion_resolution,level2,attic_motion_resolution_level2.mp4,3.4625,240.0
Jorge,263,393,720,INTER-DISTORTION,landscape,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,noise_colors,level1,landscape_noise_colors_level1.mp4,RIGHT,noise_colors,level1,landscape_noise_colors_level1.mp4,temporal-resolution-multiplexing,level1,landscape_temporal-resolution-multiplexing_level1.mp4,3.9833,239.99
Jorge,264,306,720,INTER-DISTORTION,classroom,motion_resolution,level2,classroom_motion_resolution_level2.mp4,stutter,level2,classroom_stutter_level2.mp4,RIGHT,stutter,level2,classroom_stutter_level2.mp4,motion_resolution,level2,classroom_motion_resolution_level2.mp4,4.6542,240.0
Jorge,265,531,720,INTER-DISTORTION,pink_room,motion_noise,level1,pink_room_motion_noise_level1.mp4,motion_resolution,level1,pink_room_motion_resolution_level1.mp4,LEFT,motion_noise,level1,pink_room_motion_noise_level1.mp4,motion_resolution,level1,pink_room_motion_resolution_level1.mp4,2.875,239.99
Jorge,266,24,720,INTRA-DISTORTION,attic,temporal-resolution-multiplexing,level0,attic_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,attic_temporal-resolution-multiplexing_level2.mp4,LEFT,temporal-resolution-multiplexing,level0,attic_temporal-resolution-multiplexing_level0.mp4,temporal-resolution-multiplexing,level2,attic_temporal-resolution-multiplexing_level2.mp4,2.5375,239.99
Jorge,267,609,720,INTER-DISTORTION,subway,temporal-resolution-multiplexing,level1,subway_temporal-resolution-multiplexing_level1.mp4,judder,level1,subway_judder_level1.mp4,RIGHT,judder,level1,subway_judder_level1.mp4,temporal-resolution-multiplexing,level1,subway_temporal-resolution-multiplexing_level1.mp4,3.6958,239.98
Jorge,268,62,720,INTER-DISTORTION,attic,motion_resolution,level2,attic_motion_resolution_level2.mp4,noise_colors,level2,attic_noise_colors_level2.mp4,RIGHT,noise_colors,level2,attic_noise_colors_level2.mp4,motion_resolution,level2,attic_motion_resolution_level2.mp4,3.0458,240.01
Jorge,269,441,720,INTER-DISTORTION,marbles,motion_resolution,level1,marbles_motion_resolution_level1.mp4,judder,level1,marbles_judder_level1.mp4,RIGHT,judder,level1,marbles_judder_level1.mp4,motion_resolution,level1,marbles_motion_resolution_level1.mp4,4.5417,239.98
Jorge,270,695,720,INTER-DISTORTION,zeroday,motion_noise,level1,zeroday_motion_noise_level1.mp4,restir,level1,zeroday_restir_level1.mp4,LEFT,motion_noise,level1,zeroday_motion_noise_level1.mp4,restir,level1,zeroday_restir_level1.mp4,3.0208,239.99
